Frame ID,Media Owner,Format,Address,Town,Postcode,Latitude,Longitude,Status
1234859823,Clear Channel Outdoor,D48,111 Ferguslie Paisley,Paisley,PA1 2UZ,55.84010795,-4.45913885,Live
1234859824,Clear Channel Outdoor,D48,111 Ferguslie Paisley,Paisley,PA1 2UZ,55.84006668,-4.46009314,Live
1234859825,Clear Channel Outdoor,D48,Adjacent Forge Hammer P H 110 Spring Road Wolverhampton,Wolverhampton,WV4 6JZ,52.56067065,-2.10135311,Live
1234859826,Clear Channel Outdoor,D48,Land at Manor Lane c/o Nunnery Drive Sheffield,Sheffield,S2 1UQ,53.38280509,-1.43754172,Live
1234859827,Clear Channel Outdoor,D48,Land at Manor Lane c/o Nunnery Drive Sheffield,Sheffield,S2 1UQ,53.38283183,-1.43760289,Live
1234859889,Clear Channel Outdoor,D48,Eclipse Trading Estate Sedgley Road West West Tipton,Dudley,DY4 8DQ,52.52887928,-2.07406061,Live
1234859902,Clear Channel Outdoor,D48,Kingsway Tunnel Kingsway Tunnel Buttress Wall Liverpool,Liverpool,L3 3BE,53.41674571,-2.98254454,Live
1234859905,Clear Channel Outdoor,D48,347 High Road c/o Buckingham Road Leyton,Leyton Leytonstone,E10 5NA,51.56030467,-0.00981578,Live
1234859910,Clear Channel Outdoor,D48,"68/72 Bromley Street, Lye Stourbridge",Stourbridge,DY9 8JA,52.45828658,-2.10744422,Live
1234859911,Clear Channel Outdoor,D48,"68/72 Bromley Street, Lye Stourbridge",Stourbridge,DY9 8JA,52.45830539,-2.10731791,Live
1234859913,Clear Channel Outdoor,D48,High Street 105 Swadlincote,Swadlincote,DE11 7EA,52.76662015,-1.52996685,Live
1234859914,Clear Channel Outdoor,D48,144 Evelyn Street Deptford,Deptford,SE8 5DD,51.48623522,-0.03547391,Live
1234859915,Clear Channel Outdoor,D48,144 Evelyn Street Deptford,Deptford,SE8 5DD,51.48622841,-0.03546711,Live
1234859916,Clear Channel Outdoor,D48,75 Corngreaves Road Cradley Heath Sandwell,Halesowen,B64 7BT,52.46962367,-2.0791522,Live
1234859917,Clear Channel Outdoor,D48,Mount Road Mountbatten Street Manchester,Manchester,M18 7BR,53.46197629,-2.18205424,Live
1234859918,Clear Channel Outdoor,D48,Mount Road Mountbatten Street Manchester,Manchester,M18 7BR,53.46157763,-2.18171211,Live
1234859921,Clear Channel Outdoor,D48,Land And Buildings On The South Side Of Oxbridge L,Stockton On Tees,TS18 4AW,54.56116832,-1.32539538,Live
1234859922,Clear Channel Outdoor,D48,"Land Adj 17-19 Hulton Street, Hanley Stoke On Tren",Stoke On Trent,ST1 6AU,53.03213389,-2.17143444,Live
1234859923,Clear Channel Outdoor,D48,"Land Adj 17-19 Hulton Street, Hanley Stoke On Tren",Stoke On Trent,ST1 6AU,53.03214083,-2.17141171,Live
1234859924,Clear Channel Outdoor,D48,163-166 Chingford Road nr Walthamstow Forest Pool,Walthamstow,E17 4PA,51.59384132,-0.01663642,Live
1234859925,Clear Channel Outdoor,D48,146 Station Road opp Victoria Road Birmingham,Birmingham,B33 8BT,52.48481084,-1.80960191,Live
1234859926,Clear Channel Outdoor,D48,Unit 1 City Commerce Centre Marsh Lane Southampton,Southampton,SO14 3EW,50.9001723,-1.39522648,Live
1234859927,Clear Channel Outdoor,D48,"Vue Cinema, Lower Street Newcastle -Under-Lyme",Newcastle Under Lyme,ST5 1PT,53.00947843,-2.22733151,Live
1234859929,Clear Channel Outdoor,D48,431 Linthorpe Road Middlesbrough,Middlesbrough,TS5 6HH,54.56148315,-1.24278176,Live
1234859931,Clear Channel Outdoor,D48,Normanby Road Land lying to the East at South Busi,Middlesbrough,TS6 6RS,54.58085267,-1.17453886,Live
1234859932,Clear Channel Outdoor,D48,"Goals Soccer Centre Ltd, Cakemore Road, Rowley Reg",Dudley,B65 0QX,52.47848907,-2.02601985,Live
1234859933,Clear Channel Outdoor,D48,"Goals Soccer Centre Ltd, Cakemore Road, Rowley Reg",Dudley,B65 0QX,52.47848858,-2.02602416,Live
1234859934,Clear Channel Outdoor,D48,"Vm Reel Cinema, Hollywood Park The Princess Margar",Port Talbot,SA12 6QW,51.59222718,-3.81382239,Live
1234859935,Clear Channel Outdoor,D48,"Vm Reel Cinema, Hollywood Park The Princess Margar",Port Talbot,SA12 6QW,51.59222651,-3.81382138,Live
1234859938,Clear Channel Outdoor,D48,"Vm 312 Huddersfield Road, Oldham",Oldham,OL4 2RB,53.54846139,-2.08357664,Live
1234859940,Clear Channel Outdoor,D48,"Vm Land Adj To Rollerworld, Mansfield Road, Derby",Derby,DE21 4AW,52.93742275,-1.46436558,Live
1234859941,Clear Channel Outdoor,D48,"Land Adj Rollerworld, Mansfield Road Derby",Derby,DE21 4AW,52.93742261,-1.46436398,Live
1234859954,Clear Channel Outdoor,D48,330 Ovenden Road Halifax,Halifax,HX3 5TJ,53.74206662,-1.87738555,Live
1234859955,Clear Channel Outdoor,D48,Land on the South Side of Fernley Green Road Knottingley,Knottingley,WF11 8DH,53.70808022,-1.23117263,Live
1234859963,Clear Channel Outdoor,D48,"Vm Esso Service Station, Bromsgrove Road Halesowen",Halesowen,B63 3HJ,52.44930081,-2.04478402,Live
1234859980,Clear Channel Outdoor,D48,Bolton Road South East Side of Bolton Road Bury,Bury,BL8 2AB,53.59420723,-2.30873296,Live
1234859985,Clear Channel Outdoor,D48,11 Rotherhithe Old Road Whelans P H Surrey Quays R,Rotherhithe,SE16 2PP,51.49280152,-0.04747293,Live
1234860026,Clear Channel Outdoor,D48,Vm Athena Avenue Land Adjacent Unit 23 Athena Avenue Swindon,Swindon,SN2 8HQ,51.57632222,-1.77282785,Live
1234860052,Clear Channel Outdoor,D48,103a High Street Opp York Street Harborne Birming,Birmingham,B17 9NR,52.4595121,-1.9472973,Live
1234860053,Clear Channel Outdoor,D48,494 Rice Lane Liverpool,Liverpool,L9 2BW,53.46146693,-2.96125689,Live
1234860054,Clear Channel Outdoor,D48,"Machine Mart Machine Mart Derwent Street, Derby",Derby,DE1 2ED,52.92555081,-1.47264121,Live
1234860056,Clear Channel Outdoor,D48,836 London Road Cheam,Cheam,SM3 9BJ,51.37993,-0.2178479,Live
1234860057,Clear Channel Outdoor,D48,Land on South Side of Goodman Street Hunslet,Leeds,LS10 1TD,53.78398147,-1.52667682,Live
1234860059,Clear Channel Outdoor,D48,The George Inn Wimborne Road Poole,Poole,BH15 1DY,50.7195861,-1.9790377,Live
1234860060,Clear Channel Outdoor,D48,Neath Abbey Road Neath,Neath,SA10 7DG,51.66316764,-3.82462246,Live
1234860061,Clear Channel Outdoor,D48,(Ws) 62 Wellington Street Burton Upon Trent,Burton Upon Trent,DE14 2DS,52.80541379,-1.64742913,Live
1234860062,Clear Channel Outdoor,D48,114 Richardshaw Lane Pudsey,Pudsey,LS28 6BN,53.8049435,-1.6667606,Live
1234860063,Clear Channel Outdoor,D48,402 Forest Road Walthamstow,Walthamstow,E17 5JF,51.59036083,-0.02257445,Live
1234860071,Clear Channel Outdoor,D48,"591 Millbrook Road West, Millbrook Southampton",Southampton,SO15 0JZ,50.9172631,-1.4553755,Live
1234860093,Clear Channel Outdoor,D48,2 Railway Arches London Road Brentford,Brentford,TW8 8JP,51.4822315,-0.3132764,Live
1234860094,Clear Channel Outdoor,D48,17-19 Bury New Road/Irwell Street Manchester,Manchester,M8 8FW,53.49294008,-2.24969645,Live
1234860127,Clear Channel Outdoor,D48,North Street Cnr New Street Gainsborough,Gainsborough,DN21 2HU,53.40211497,-0.77562414,Live
1234860142,Clear Channel Outdoor,D48,Vm 5 Crieff Road Perth,Perth,PH1 5AF,56.4037563,-3.4448757,Live
1234860143,Clear Channel Outdoor,D48,Lancashire Hill Lancashire Hill C/O Wharf Street S,Stockport,SK4 1TZ,53.41785756,-2.1603949,Live
1234860147,Clear Channel Outdoor,D48,64/65 Dudley Road adj Mears Coppice Stourbridge,Stourbridge,DY9 8EL,52.46171551,-2.11663967,Live
1234860160,Clear Channel Outdoor,D48,15-17 Uxbridge Road Hayes,Hayes (Middx),UB4 0JH,51.5141111,-0.3944303,Live
1234860161,Clear Channel Outdoor,D48,15-17 Uxbridge Road Hayes,Hayes (Middx),UB4 0JH,51.5141111,-0.3944307,Live
1234860254,Clear Channel Outdoor,D48,"Land At Former Office Outlet, 1 Aston Cross Bus P",Birmingham,B6 5RQ,52.4976962,-1.8840276,Live
1234860255,Clear Channel Outdoor,D48,Vm Land At Weston Road Stoke On Trent,Stoke On Trent,ST3 6AD,52.9786764,-2.1034483,Live
1234860256,Clear Channel Outdoor,D48,Vm Land At Weston Road Stoke On Trent,Stoke On Trent,ST3 6AD,52.9786761,-2.1034489,Live
1234860333,Clear Channel Outdoor,D48,14 Trusham Road Exeter,Exeter,EX2 8QG,50.7059006,-3.5288036,Live
1234860334,Clear Channel Outdoor,D48,14 Trusham Road Exeter,Exeter,EX2 8QG,50.705903,-3.5288055,Live
1234860339,Clear Channel Outdoor,D48,"20-22 Lonsdale Street, Stoke On Trent",Stoke On Trent,ST4 4DP,53.00180305,-2.18310978,Live
1234860340,Clear Channel Outdoor,D48,"42 Green Lanes, Palmers Green Haringey",Palmers Green,N13 6JU,51.61119279,-0.10920615,Live
1234860341,Clear Channel Outdoor,D48,"108-112 Horns Road, Barkingside Barking",Ilford,IG2 6BL,51.57678372,0.08364515,Live
1234860342,Clear Channel Outdoor,D48,"31-33 Bexhill Road, St Leonards Hastings",Hastings,TN38 0AH,50.85115177,0.53680786,Live
1234860343,Clear Channel Outdoor,D48,"131 Newton Road, St Helens",St Helens,WA9 2JJ,53.4526327,-2.6889051,Live
1234860344,Clear Channel Outdoor,D48,"(Ws) Watlington Road, Oxford",Oxford,OX4 6ZN,51.72875511,-1.19923367,Live
1234860345,Clear Channel Outdoor,D48,"(Ws) Watlington Road, Oxford",Oxford,OX4 6ZN,51.72875901,-1.19924495,Live
1234860382,Clear Channel Outdoor,D48,"Land & Buildings On The E Side Of Bridge Street, W",West Bromwich,WS10 0AH,52.5471147,-2.0185048,Live
1234860454,Clear Channel Outdoor,D48,"Vm Site East Of 527 Main Street, Coatbridge North Lanarkshire",Coatbridge,ML5 3RX,55.8613302,-4.0035691,Live
1234860455,Clear Channel Outdoor,D48,"Land At Edge Lane Access From Binns Rd, Liverpool",Liverpool,L13 1EW,53.410203,-2.9267344,Live
1234860456,Clear Channel Outdoor,D48,Land At Edge Lane Access Via Binns Road Liverpool,Liverpool,L13 1EW,53.4102026,-2.9267401,Live
1234860460,Clear Channel Outdoor,D48,Land Adj 415 Stourbridge Rd Brierley Hill,Dudley,DY5 1LB,52.4931346,-2.1149927,Live
1234860472,Clear Channel Outdoor,D48,"958 & 960 Stockport Road, Levenshulme",Manchester,M19 3NN,53.4436658,-2.1917247,Live
1234860473,Clear Channel Outdoor,D48,"Adj 339 Wakefield Road, Bradford",Bradford,BD4 7NJ,53.78501981,-1.73582748,Live
1234860475,Clear Channel Outdoor,D48,"212 Sprowston Road, Norwich",Norwich,NR3 4JA,52.6461253,1.302799,Live
1234860476,Clear Channel Outdoor,D48,"189 Longmoor Lane, Liverpool",Liverpool,L9 0ED,53.46627046,-2.95132139,Live
1234860477,Clear Channel Outdoor,D48,"541-543 Hyde Road, Manchester",Manchester,M12 5NQ,53.4650334,-2.1938916,Live
1234860525,Clear Channel Outdoor,D48,32 Lower Holyhead Road Coventry,Coventry,CV1 3AU,52.40950873,-1.51782348,Live
1234860530,Clear Channel Outdoor,D48,"(Ws) 91-93 High Street 91-93 High Street, Brierley Hill",Stourbridge,DY5 3JP,52.48131296,-2.12160597,Live
1234860532,Clear Channel Outdoor,D48,"Mill Way, Milton Regis Land to South East of Mill",Sittingbourne,ME10 2QD,51.3479815,0.7361861,Live
1234860533,Clear Channel Outdoor,D48,"Mill Way, Milton Regis Land South East of Mill Way",Sittingbourne,ME10 2QD,51.3473706,0.7359084,Live
1234860545,Clear Channel Outdoor,D48,599 High Lane Stoke On Trent,Stoke On Trent,ST6 7EP,53.059533,-2.1906463,Live
1234860546,Clear Channel Outdoor,D48,"831-835 Hagley Road West, Quinton Birmingham",Birmingham,B32 1AD,52.4620367,-2.0114081,Live
1234860614,Clear Channel Outdoor,D48,"Vm Screen 2 Unit D, Athena Avenue, Elgin Industrial Estate Swindon",Swindon,SN2 8EJ,51.5763254,-1.7728355,Live
1234860692,Clear Channel Outdoor,D48,Land At Derwent Estates Jct One Retail Park Wallasey,Wallasey,CH44 2HE,53.4119378,-3.0739193,Live
1234860699,Clear Channel Outdoor,D48,Vm Land To The Rear Of Unit 44 Harmill Ind Estate,Leighton Buzzard,LU7 4FF,51.90739694,-0.66138491,Live
1234860829,Clear Channel Outdoor,D48,Lee High Rd 87A Lee High Road cnr Marischall Road Lewisham,Lewisham,SE13 5NS,51.4612903,-0.0057827,Live
1234860836,Clear Channel Outdoor,D48,"38 Bridge Street, Wednesbury",West Bromwich,WS10 0AQ,52.548884,-2.0190563,Live
1234860837,Clear Channel Outdoor,D48,"38 Bridge Street, Wednesbury",West Bromwich,WS10 0AQ,52.5488848,-2.0190554,Live
1234860840,Clear Channel Outdoor,D48,"Land Adj, South Side Of Park Road, Halesowen Dudle",Halesowen,B63 2RG,52.4576671,-2.0984727,Live
1234860841,Clear Channel Outdoor,D48,Adj 30 London Road Opp. Glebe Road Peterborough,Peterborough,PE2 8AR,52.5638929,-0.2426476,Live
1234860842,Clear Channel Outdoor,D48,Mangham Road Jct. Rother Court Rotherham,Rotherham,S62 6DR,53.4498184,-1.347799,Live
1234860923,Clear Channel Outdoor,D48,200 St Helens Road,Bolton,BL3 4EB,53.5627552,-2.4525165,Live
1234860926,Clear Channel Outdoor,D48,"99 Holloway Bank, Wednesbury",West Bromwich,WS10 0PA,52.5450202,-2.0177961,Live
1234860927,Clear Channel Outdoor,D48,"99 Holloway Bank, Wednesbury",West Bromwich,WS10 0PA,52.5450927,-2.0178956,Live
1234860970,Clear Channel Outdoor,D48,"3 Western Hill, Sunderland",Sunderland,SR2 7PH,54.901959,-1.3962403,Live
1234860971,Clear Channel Outdoor,D48,"194b Alexandra Avenue, South Harrow",Harrow,HA2 9BN,51.5647558,-0.365843,Live
1234861009,Clear Channel Outdoor,D48,"591 London Road 591 London Road, West Thurrock Gra",Grays,RM20 4AU,51.4761664,0.2896769,Live
1234861010,Clear Channel Outdoor,D48,"Land At Henconner Lane, Bramley Leeds",Pudsey,LS13 4AD,53.8050524,-1.62144652,Live
1234861061,Clear Channel Outdoor,D48,"128-132 Moorside Road, Swinton",Swinton Pendlebury,M27 0LE,53.5087265,-2.355431,Live
1234861068,Clear Channel Outdoor,D48,Land On South East Side Of Foleshill Road Opp Broo,Coventry,CV1 4HW,52.4219047,-1.5049058,Live
1234861069,Clear Channel Outdoor,D48,Land On South East Side Of Foleshill Road Opp Broo,Coventry,CV1 4HW,52.4218539,-1.504967,Live
1234861114,Clear Channel Outdoor,D48,"Bristol Road Opp. Ashville Road, Quedgeley",Gloucester,GL1 5TD,51.8460349,-2.263365,Live
1234861144,Clear Channel Outdoor,D48,"Gladstone Road c/o Church Road, Portslade On Sea",,BN14 1LJ,50.8334224,-0.38209116,Live
1234861178,Clear Channel Outdoor,D48,Land At Goldington Road Between Wickes And The Orchard Bedford,Bedford,MK41 0UE,52.14391531,-0.42273734,Live
1234861199,Clear Channel Outdoor,D48,"Adj Willow Place Shopping Centre, Westcott Way Corby",Corby,NN17 1BH,52.48669354,-0.70203969,Live
1234861310,Clear Channel Outdoor,D48,48 Washwood Heath Road,Birmingham,B8 1RB,52.49284661,-1.85789787,Live
1234861311,Clear Channel Outdoor,D48,"365-369 Bradford Road, Liversedge",Heckmondwike,WF15 6DB,53.71327083,-1.68934735,Live
1234861440,Clear Channel Outdoor,D48,"276-286 Stamford Hill, Haringey",Clapton,N16 6TY,51.5749556,-0.07195102,Live
2000028076,Clear Channel Outdoor,D48,Ballards Lane 6 Ballards Lane,Finchley,N3 1NL,51.60164033,-0.19349708,Live
2000028077,Clear Channel Outdoor,D48,High Road North Finchley 981 High Road Nr Woodside Grove North Finchley,Finchley,N12 8QR,51.62190582,-0.17681744,Live
2000028079,Clear Channel Outdoor,D48,Anerley Hill 17 Anerley Hill cnr Brunswick Place,Norwood,SE19 2AZ,51.41710926,-0.07320679,Live
2000028081,Clear Channel Outdoor,D48,Purley Way 76-78 Purley Way Nr Mercedes - Benz Croydon (A23),Croydon,CR0 3JP,51.3800001,-0.1207948,Live
2000028083,Clear Channel Outdoor,D48,"Lower Addiscomber Road 59 Lower Addiscombe Rd Cnr Morland Rd, Croydon",Croydon,CR0 6PQ,51.38047976,-0.08665417,Live
2000028084,Clear Channel Outdoor,D48,High Street Southall 50 High Street Southall,Southall,UB1 3DB,51.51089058,-0.37362357,Live
2000028085,Clear Channel Outdoor,D48,Advent Way (V1) Advent Way Nr The Big Yellow Self Storage Kenninghall,Edmonton,N18 2DX,51.61156851,-0.04598241,Live
2000028088,Clear Channel Outdoor,D48,Upper Clapton Road Upper Clapton Rd cnr Prout Rd fcg R/Bout Clapton,Clapton,E5 8BQ,51.55929485,-0.05605933,Live
2000028092,Clear Channel Outdoor,D48,Rush Green Rd Rush Green Rd Fcg Rom Valley Way / R,Romford,RM12 4TN,51.5655515,0.1856443,Live
2000028093,Clear Channel Outdoor,D48,Eastern Avenue Eastern Avenue West cnr Havering Road Romford,Romford,RM1 4QU,51.58701455,0.17303782,Live
2000028094,Clear Channel Outdoor,D48,"White Hart Roundabout White Hart Roundabout, 488 - 500 Church Road",Northolt,UB5 5AX,51.5369715,-0.3898812,Live
2000028095,Clear Channel Outdoor,D48,Uxbridge Road 825-849 Uxbridge Road,Hillingdon,UB10 0LR,51.52568033,-0.43703471,Live
2000028096,Clear Channel Outdoor,D48,"Shannon Corner Shannons Cnr Retail Park, Burlington Rd Kingston",New Malden,KT3 4RP,51.3992424,-0.245105,Live
2000028098,Clear Channel Outdoor,D48,Streatham High Road 398 Streatham High Road,Streatham,SW16 6HX,51.42356633,-0.13018913,Live
2000028099,Clear Channel Outdoor,D48,Lee High Road 231 Lee High Road Cnr Dacre Park Lee Green,Lewisham,SE13 5PQ,51.45880425,0.00596303,Live
2000028104,Clear Channel Outdoor,D48,Billingsgate Market Billingsgate Market Aspen Way / Trafalgar Way,Poplar,E14 5ST,51.50706226,-0.01582519,Live
2000028105,Clear Channel Outdoor,D48,"Aspen Way Aspen Way, Naval Row",Poplar,E14 9PS,51.50865008,-0.00440907,Live
2000028107,Clear Channel Outdoor,D48,Blackwell Tunnel Blackwall Tunnel Northern App/Hancock Rd Nr Tesco''s Bromley/Bow,Bow,E3 3DA,51.52706085,-0.01041196,Live
2000028108,Clear Channel Outdoor,D48,Lea Bridge Road 876 Lea Bridge Road Nr West End Avenue Upper Walthamstow,Leyton Leytonstone,E10 6DR,51.58029684,-0.0021853,Live
2000028109,Clear Channel Outdoor,D48,Lavender Hill 225 Lavender Hill Cnr Elspeth Rd Clapham Jnc,Clapham,SW11 1JR,51.46435674,-0.16201656,Live
2000028110,Clear Channel Outdoor,D48,TC Wilmslow Road /Dickenson Road Manchester,Manchester,M14 5LN,53.45167587,-2.2224355,Live
2000028111,Clear Channel Outdoor,D48,Downing Street c/o Kale Street Manchester,Manchester,M1 7JE,53.47181759,-2.2275211,Live
2000028113,Clear Channel Outdoor,D48,Vm - 109-115 Gallowgate Spoutmouth Glasgow,Glasgow North,G1 5AX,55.85611154,-4.24015159,Live
2000028114,Clear Channel Outdoor,D48,2235 London Road Glasgow,Glasgow North,G32 8XL,55.83761947,-4.17149061,Live
2000028115,Clear Channel Outdoor,D48,593 Nitshill Road Glasgow,Glasgow South,G53 7RZ,55.81053715,-4.35390829,Live
2000028116,Clear Channel Outdoor,D48,385 Hillington Road Glasgow,Glasgow South,G52 4BJ,55.85539239,-4.36462149,Live
2000028118,Clear Channel Outdoor,D48,St James Street A726 nr Caledonia Street Paisley,Paisley,PA3 2HQ,55.84832196,-4.43038715,Live
2000113424,Clear Channel Outdoor,DM6,STORM WANDSWORTH BRIDGE WANDSWORTH BRIDGE ROAD C/O JEWS ROAD LONDON,Wandsworth,SW18 1TN,51.46376493,-0.18689156,Live
2000215476,Clear Channel Outdoor,DM6,The Trafford Centre O/S John Lewis Fcg Traffic Entering From Parkway Trafford,Urmston Partington,M41 7HB,53.46243445,-2.34122963,Live
2000215477,Clear Channel Outdoor,DM6,The Trafford Centre Bridgewater Entrance Fcg Tesla Car Park Trafford,Urmston Partington,M17 8AT,53.46669667,-2.35478352,Live
2000215478,Clear Channel Outdoor,D48,The Trafford City Bridgewater Circle Fcg Traffic Entering Car Park From J10 M60 Trafford,Urmston Partington,M41 7JE,53.46853807,-2.35141948,Live
2000268555,Crystal Clear Media,DM6,"9 Whitworth Street West, Manchester,",Manchester,M1 5NZ,53.47401693,-2.24839832,Live
2000196024,E Outdoor Media,D48,"Pudsey, Bradford Road A647",Pudsey,LS28 8ES,53.802897,-1.699794,Live
2000201657,E Outdoor Media,DM6,"1.	Nottingham Ice Stadium, Lower Parliament Street, Nottingham",Nottingham,NG1 1LA,52.9533922,-1.1394249,Live
2000209778,E Outdoor Media,DM6,"15 Station Rd, Solihull",Solihull,B91 3TG,52.4139716,-1.7803724,Live
2000209779,E Outdoor Media,D96,ROYDS LANE - LEEDS,Leeds,LS12 6DT,53.7776029,-1.5847894,Live
2000209780,E Outdoor Media,DM6,"95-111 Tyburn Rd, Birmingham",Birmingham,B24 8NQ,52.5072856,-1.85471,Live
2000209781,E Outdoor Media,DM6,"95-111 Tyburn Rd, Birmingham",Birmingham,B24 8NQ,52.5072595,-1.854728,Live
2000209784,E Outdoor Media,D48,132 Saltley Rd Birmingham,Birmingham,B7 4TH,52.49277093,-1.86747457,Live
2000117182,Elonex Outdoor Media,D48,"Bull St, Birmingham, B4 6AB",Birmingham,B4 6AB,52.4811739,-1.89525176,Live
2000117185,Elonex Outdoor Media,DM6,"Lancashire, BB2 4JF",Blackburn (Lancs),BB2 4JF,53.72753317,-2.49019325,Live
2000117186,Elonex Outdoor Media,DM6,"Lancashire, BB2 4JF",Blackburn (Lancs),BB2 4JF,53.72753727,-2.49019578,Live
2000138281,Elonex Outdoor Media,D48,"Albert Street, Birmingham",Birmingham,B4 7DU,52.48065186,-1.89253252,Live
2000165842,Elonex Outdoor Media,D96,1067 Ashton Old Rd opp Matalan - InBound to Manchester,Manchester,M11 2NQ,53.47296857,-2.17402506,Live
2000165843,Elonex Outdoor Media,D96,1067 Ashton Old Rd opp Matalan  facing in to Manchester,Manchester,M11 2NQ,53.4730151,-2.17418824,Live
2000165844,Elonex Outdoor Media,D96,Queens Road / Rochdale Road,Manchester,M40 7XH,53.50206974,-2.2185106,Live
2000180380,Elonex Outdoor Media,D48,"Pershore St, Birmingham",Birmingham,B5 6UU,52.472826,-1.893709,Live
2000185255,Elonex Outdoor Media,D48,"Humberstone Rd, Leicester",Leicester,LE5 3AP,52.63883306,-1.11988454,Live
2000185682,Elonex Outdoor Media,D48,"Birmingham, B24 8NP",Birmingham,B24 8NP,52.5082153,-1.85701344,Live
2000185690,Elonex Outdoor Media,D48,Clifton Rugby Club,Bristol,BS10 7TF,51.51846066,-2.62287392,Live
2000185691,Elonex Outdoor Media,D48,Clifton Rugby Club,Bristol,BS10 7TF,51.51848618,-2.62284703,Live
2000185692,Elonex Outdoor Media,D48,Johnstonebridge Dumfriesshire,Lockerbie,DG11 1HD,55.2192268,-3.41119443,Live
2000185693,Elonex Outdoor Media,D48,Bothwell Lanarkshire,Uddingston Bothwell,G71 8BG,55.81574886,-4.06133022,Live
2000185694,Elonex Outdoor Media,D48,Bowburn Road Durham,Spennymoor,DH6 5NP,54.72819992,-1.52452248,Live
2000185695,Elonex Outdoor Media,D48,"Westbound Junction 5/6, M25, Westerham",Biggin Hill,TN16 2ER,51.27241727,0.04008454,Live
2000185696,Elonex Outdoor Media,D48,"M56 Junction 14 Elton, Chester",Chester Rural,CH2 4QZ,53.26821462,-2.80048497,Live
2000185697,Elonex Outdoor Media,D48,"M6 Toll Junctions T7/T7, Betty's Lane, Cannock, Staffordshire, Norton Canes",Cannock,WS11 9UX,52.6632557,-1.96730227,Live
2000185698,Elonex Outdoor Media,D48,"15A M1, Northampton",Northampton,NN4 9QY,52.21015244,-0.94225675,Live
2000185699,Elonex Outdoor Media,D48,"15A M1, Northampton",Northampton,NN4 9QY,52.20974565,-0.9458641,Live
2000185700,Elonex Outdoor Media,D48,"M20 Junction 8, Kent, Hollingbourne",Maidstone Rural,ME17 1SS,51.26498181,0.61599104,Live
2000185702,Elonex Outdoor Media,D48,"Roadchef Motorway Scv Area, Kendal",Kendal Rural,LA8 0NW,54.31324948,-2.63777572,Live
2000185703,Elonex Outdoor Media,D48,"M74, Bellshill, Hamilton",Hamilton,ML3 6JW,55.78826689,-4.0375424,Live
2000185704,Elonex Outdoor Media,D48,Axbridge Somerset,Axbridge Cheddar,BS26 2UF,51.26935483,-2.92063401,Live
2000185705,Elonex Outdoor Media,D48,Sandbach Cheshire,Sandbach,CW11 2FZ,53.13949267,-2.3381956,Live
2000185706,Elonex Outdoor Media,D48,Sandbach Cheshire,Sandbach,CW11 2FZ,53.13889969,-2.33477898,Live
2000185707,Elonex Outdoor Media,D48,Southampton Hampshire,Southampton,SO16 8AP,50.95764421,-1.44895624,Live
2000185708,Elonex Outdoor Media,D48,Southampton Hampshire,Southampton,SO16 8AP,50.95669742,-1.45068026,Live
2000185710,Elonex Outdoor Media,D48,"Watford Gap Motorway Services Area, Watford, Northampton",Northampton Rural,NN6 7UZ,52.30651765,-1.12087611,Live
2000185711,Elonex Outdoor Media,D48,"Watford Gap Motorway Services Area, Watford, Northampton",Northampton Rural,NN6 7UZ,52.30759926,-1.12355969,Live
2000185712,Elonex Outdoor Media,D48,Tibshelf Derbyshire,Alfreton S Normanton,DE55 5TZ,53.13761328,-1.32829186,Live
2000185713,Elonex Outdoor Media,D48,Tibshelf Derbyshire,Alfreton S Normanton,DE55 5TZ,53.13684484,-1.33230013,Live
2000185714,Elonex Outdoor Media,D48,"M5 Southbound, Somerset, Taunton",Taunton Rural,TA3 7PF,50.97598562,-3.14958998,Live
2000185715,Elonex Outdoor Media,D48,"M5 Southbound, Somerset, Taunton",Taunton Rural,TA3 7PF,50.97752947,-3.14610522,Live
2000185716,Elonex Outdoor Media,D48,Winchester Hampshire,Winchester Rural,SO21 3JY,51.15616752,-1.34319435,Live
2000185717,Elonex Outdoor Media,D48,Winchester Hampshire,Winchester Rural,SO21 3JY,51.1571356,-1.3471414,Live
2000185718,Elonex Outdoor Media,D48,"M5, Strensham, Worcester",Upton Upon Severn,WR8 0BZ,52.06767159,-2.15876861,Live
2000185719,Elonex Outdoor Media,D48,Stone Staffordshire,Stone,ST15 0XE,52.87176909,-2.16282211,Live
2000185720,Elonex Outdoor Media,D48,"Basildon University Hospital, Nethermayne, Basildon, Essex, SS16 5NL",Basildon,SS16 5NL,51.5591419,0.45168261,Live
2000185776,Elonex Outdoor Media,D96,"Warrington, WA2 7NE",Warrington,WA2 7NE,53.39561657,-2.59476377,Live
2000186620,Elonex Outdoor Media,D48,"4401 Butts Rd, Coventry CV1 3GE",Coventry,CV1 3GE,52.407223,-1.5251141,Live
2000187637,Elonex Outdoor Media,D96,"98 Corporation St, Birmingham",Birmingham,B4 6SX,52.4811768,-1.8952332,Live
2000188132,Elonex Outdoor Media,D48,"Westbound Junction 5/6, M25, Westerham",Biggin Hill,TN16 2ER,51.273054,0.0396099,Live
2000188133,Elonex Outdoor Media,D48,"Plasmarl, Swansea",Swansea,SA1 2FA,51.6418643,-3.9347675,Live
2000188134,Elonex Outdoor Media,D48,"Birmingham, B6 4TN",Birmingham,B6 4TN,52.4957451,-1.8874704,Live
